Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,Yes,Travel_Rarely,569,Sales,1,4,Medical,1,1612,1,Male,47,1,3,Research Scientist,2,Married,14340,11577,8,Y,No,12,3,4,80,0,3,5,3,15,3,12,2
23,No,Travel_Frequently,287,Human Resources,12,2,Other,1,1613,1,Female,98,2,2,Laboratory Technician,1,Married,6579,23918,1,Y,No,13,1,3,80,1,37,2,3,26,19,0,10
25,Yes,Travel_Rarely,1370,Human Resources,29,4,Life Sciences,1,1614,3,Male,99,2,5,Manufacturing Director,2,Single,2828,9907,4,Y,No,11,3,2,80,0,16,5,4,3,17,9,10
48,No,Travel_Rarely,1255,Human Resources,26,4,Life Sciences,1,1615,4,Male,40,4,5,Laboratory Technician,3,Single,18604,13728,1,Y,Yes,13,2,2,80,0,6,4,3,27,10,8,14
42,No,Travel_Frequently,879,Human Resources,22,4,Technical Degree,1,1616,3,Female,48,1,3,Sales Representative,4,Single,12314,14616,0,Y,No,18,2,2,80,1,8,4,3,20,0,6,13
24,No,Non-Travel,1142,Sales,14,2,Technical Degree,1,1617,4,Female,70,3,2,Manager,4,Divorced,8211,11211,5,Y,No,11,2,2,80,0,14,3,4,26,15,7,8
42,Yes,Travel_Rarely,754,Sales,18,3,Technical Degree,1,1618,4,Male,75,3,5,Laboratory Technician,2,Divorced,16210,10157,6,Y,Yes,22,3,3,80,3,30,0,3,15,0,8,8
57,No,Non-Travel,399,Human Resources,1,1,Marketing,1,1619,3,Female,68,1,2,Manager,1,Divorced,8519,17549,2,Y,Yes,20,4,3,80,3,6,4,2,18,5,4,7
55,No,Travel_Rarely,496,Human Resources,27,1,Medical,1,1620,3,Male,62,3,2,Manufacturing Director,1,Divorced,10714,13243,3,Y,No,17,4,4,80,0,28,0,4,28,11,3,12
49,Yes,Non-Travel,1209,Human Resources,15,1,Life Sciences,1,1621,2,Female,92,4,4,Sales Executive,3,Single,14159,15401,7,Y,Yes,24,4,2,80,1,28,3,1,18,3,13,4
28,No,Travel_Rarely,1490,Human Resources,6,4,Medical,1,1622,1,Male,51,4,1,Sales Representative,4,Married,14405,19452,8,Y,Yes,21,2,4,80,3,14,0,2,9,17,6,0
52,No,Travel_Frequently,1485,Research & Development,21,4,Marketing,1,1623,4,Male,73,4,3,Healthcare Representative,2,Divorced,2530,17237,8,Y,Yes,18,3,4,80,1,8,5,1,11,12,11,0
49,Yes,Travel_Frequently,1132,Research & Development,27,1,Technical Degree,1,1624,1,Female,52,2,1,Sales Executive,4,Single,9283,3036,1,Y,No,17,4,2,80,1,35,3,3,1,17,4,8
47,No,Travel_Frequently,912,Research & Development,29,1,Other,1,1625,4,Female,94,3,4,Manager,4,Married,14212,24893,0,Y,Yes,21,3,4,80,2,30,4,2,5,4,11,10
47,No,Travel_Frequently,1048,Sales,16,3,Other,1,1626,1,Male,83,3,4,Healthcare Representative,4,Single,14088,10280,9,Y,Yes,10,3,3,80,0,5,0,2,14,19,6,0
19,Yes,Travel_Rarely,306,Research & Development,18,3,Life Sciences,1,1627,3,Female,53,2,1,Sales Representative,1,Single,7318,7666,1,Y,No,20,4,4,80,1,32,3,2,25,3,5,5
48,No,Travel_Frequently,242,Research & Development,26,4,Marketing,1,1628,4,Female,52,4,4,Human Resources,3,Married,11528,11647,3,Y,No,23,4,4,80,3,8,1,1,27,5,0,10
45,Yes,Travel_Frequently,1083,Human Resources,27,2,Technical Degree,1,1629,1,Male,83,3,2,Manager,2,Divorced,5759,9047,7,Y,Yes,21,3,2,80,0,29,3,2,13,10,2,4
58,Yes,Travel_Rarely,171,Sales,29,2,Medical,1,1630,4,Male,46,3,5,Sales Representative,1,Single,17665,20048,4,Y,No,13,2,3,80,2,27,1,2,29,8,11,10
19,Yes,Travel_Frequently,820,Sales,4,1,Medical,1,1631,3,Male,88,4,5,Sales Executive,1,Married,14418,6057,6,Y,No,20,3,3,80,0,17,3,1,18,1,14,7
44,No,Non-Travel,1102,Research & Development,5,1,Technical Degree,1,1632,3,Male,89,1,2,Sales Representative,2,Married,1028,7035,1,Y,No,16,2,3,80,0,22,2,4,1,8,5,11
19,No,Travel_Frequently,1075,Human Resources,22,1,Medical,1,1633,4,Female,62,2,3,Manager,4,Married,5565,24347,4,Y,No,22,4,4,80,1,11,5,4,1,5,11,2
46,No,Travel_Frequently,309,Sales,10,1,Medical,1,1634,2,Female,69,1,3,Manufacturing Director,1,Married,13833,10794,5,Y,Yes,17,2,3,80,0,33,1,1,12,6,12,1
47,No,Travel_Frequently,913,Research & Development,17,2,Other,1,1635,1,Female,55,1,4,Manufacturing Director,2,Divorced,3710,8492,8,Y,No,17,4,3,80,0,37,0,3,3,6,10,13
18,Yes,Travel_Frequently,282,Sales,23,3,Life Sciences,1,1636,4,Male,85,2,2,Healthcare Representative,1,Single,4370,17492,3,Y,Yes,16,3,3,80,0,36,2,3,9,12,14,8
41,No,Non-Travel,202,Human Resources,28,4,Other,1,1637,2,Male,51,1,5,Human Resources,4,Single,7668,16676,1,Y,No,15,4,3,80,1,34,0,1,26,13,7,2
47,No,Travel_Rarely,611,Sales,28,1,Medical,1,1638,1,Male,54,2,1,Laboratory Technician,1,Single,3034,20175,2,Y,Yes,12,2,1,80,1,3,0,4,19,11,1,4
51,No,Non-Travel,1030,Research & Development,27,3,Medical,1,1639,4,Female,34,2,4,Research Scientist,2,Single,2407,10471,1,Y,Yes,11,4,1,80,1,20,1,2,24,18,8,11
41,No,Non-Travel,136,Research & Development,6,3,Marketing,1,1640,4,Male,41,3,1,Research Scientist,2,Married,18233,14485,4,Y,Yes,17,1,2,80,0,20,1,3,26,13,8,10
21,Yes,Non-Travel,125,Human Resources,25,2,Life Sciences,1,1641,3,Female,60,3,1,Human Resources,1,Married,1535,14888,2,Y,Yes,12,2,2,80,1,36,2,1,17,2,13,7
18,Yes,Non-Travel,1276,Research & Development,8,2,Life Sciences,1,1642,1,Male,88,3,2,Sales Executive,1,Single,7872,18285,2,Y,No,11,3,2,80,2,16,4,4,16,1,14,12
46,Yes,Non-Travel,917,Research & Development,3,3,Life Sciences,1,1643,1,Male,99,3,4,Healthcare Representative,1,Divorced,15311,10132,8,Y,Yes,20,4,2,80,1,1,4,2,5,18,7,0
51,No,Travel_Rarely,547,Research & Development,11,2,Marketing,1,1644,3,Female,34,2,1,Research Scientist,3,Divorced,12880,16243,3,Y,No,12,1,1,80,2,38,1,3,1,4,6,6
49,No,Non-Travel,1147,Human Resources,28,2,Marketing,1,1645,3,Female,74,1,5,Healthcare Representative,2,Single,15772,11188,9,Y,Yes,19,3,1,80,0,0,0,2,14,14,6,10
21,Yes,Travel_Frequently,408,Sales,6,2,Life Sciences,1,1646,1,Male,85,3,5,Research Scientist,1,Married,7847,15894,7,Y,No,10,4,4,80,1,15,2,2,17,2,11,2
27,No,Travel_Frequently,1246,Human Resources,18,3,Medical,1,1647,2,Male,64,3,3,Manufacturing Director,3,Married,6733,10378,7,Y,No,12,2,2,80,1,37,5,2,18,6,11,1
19,Yes,Travel_Frequently,507,Research & Development,14,3,Medical,1,1648,3,Male,83,3,2,Sales Representative,1,Married,4756,8112,8,Y,Yes,20,3,1,80,2,24,1,2,20,12,8,3
59,Yes,Non-Travel,216,Research & Development,25,3,Marketing,1,1649,2,Male,48,3,4,Healthcare Representative,2,Single,10547,20047,0,Y,No,12,4,3,80,0,30,2,1,0,19,2,8
23,Yes,Travel_Rarely,878,Human Resources,20,2,Life Sciences,1,1650,1,Male,65,4,4,Sales Executive,3,Single,2091,18259,3,Y,Yes,18,3,1,80,1,28,3,3,4,8,1,1
51,No,Travel_Rarely,631,Human Resources,2,2,Technical Degree,1,1651,4,Male,82,2,5,Manager,2,Divorced,6443,16150,5,Y,Yes,22,1,4,80,3,39,2,4,9,13,7,5
28,No,Travel_Frequently,597,Research & Development,7,4,Life Sciences,1,1652,4,Female,88,2,5,Sales Executive,1,Divorced,17779,9884,6,Y,No,24,3,4,80,3,14,1,1,12,2,2,2
25,Yes,Travel_Frequently,653,Sales,29,1,Other,1,1653,1,Male,99,2,1,Sales Representative,3,Married,1276,14339,3,Y,Yes,10,2,1,80,1,22,4,1,16,10,12,13
37,Yes,Travel_Frequently,1440,Research & Development,29,4,Technical Degree,1,1654,4,Male,60,1,5,Manufacturing Director,3,Married,2575,14054,0,Y,Yes,10,4,2,80,0,23,4,1,12,9,5,2
52,No,Travel_Frequently,439,Research & Development,21,3,Medical,1,1655,1,Female,56,4,4,Laboratory Technician,2,Divorced,16992,14090,6,Y,No,22,2,3,80,1,19,0,1,8,15,2,10
47,Yes,Travel_Rarely,1119,Human Resources,26,2,Medical,1,1656,3,Male,95,2,5,Healthcare Representative,3,Married,12729,24078,9,Y,No,10,1,2,80,3,34,2,3,26,6,8,11
47,No,Non-Travel,1093,Research & Development,10,4,Technical Degree,1,1657,4,Female,92,1,4,Human Resources,3,Divorced,14909,15657,7,Y,Yes,24,3,4,80,2,17,4,4,16,6,14,7
41,Yes,Travel_Frequently,1422,Research & Development,28,1,Marketing,1,1658,2,Female,73,2,3,Research Scientist,1,Divorced,2701,22208,9,Y,No,16,4,4,80,2,3,1,1,12,18,6,4
47,Yes,Travel_Frequently,1078,Sales,7,4,Medical,1,1659,1,Male,95,4,2,Sales Executive,1,Single,6622,8101,1,Y,No,24,3,2,80,0,1,1,2,21,7,11,5
47,No,Travel_Frequently,356,Sales,28,2,Medical,1,1660,1,Female,32,2,1,Healthcare Representative,2,Single,14526,10095,9,Y,Yes,21,3,4,80,3,30,5,2,23,19,0,5
21,Yes,Travel_Rarely,758,Human Resources,13,2,Medical,1,1661,1,Male,90,3,4,Sales Representative,3,Divorced,11582,4241,1,Y,No,23,2,1,80,2,30,3,4,0,0,10,2
28,Yes,Non-Travel,463,Sales,5,4,Other,1,1662,2,Female,63,4,2,Manufacturing Director,1,Married,10392,12953,6,Y,No,15,4,1,80,3,1,1,2,20,17,13,5
48,No,Non-Travel,931,Research & Development,13,2,Technical Degree,1,1663,4,Male,70,1,4,Healthcare Representative,2,Single,9685,14473,9,Y,No,22,4,4,80,3,38,1,1,14,17,11,6
41,No,Travel_Frequently,1252,Research & Development,11,4,Other,1,1664,1,Male,90,4,3,Sales Representative,2,Single,8611,2300,8,Y,No,24,4,2,80,2,15,5,3,15,18,6,10
50,No,Travel_Frequently,1435,Human Resources,12,4,Marketing,1,1665,2,Female,64,2,1,Sales Executive,2,Divorced,16687,11276,9,Y,No,17,2,3,80,3,26,1,2,18,3,5,12
47,Yes,Non-Travel,226,Sales,20,1,Medical,1,1666,4,Male,94,3,4,Laboratory Technician,3,Divorced,6481,12101,9,Y,Yes,21,3,1,80,2,29,2,4,7,11,2,3
28,No,Travel_Frequently,638,Human Resources,8,2,Other,1,1667,2,Male,54,3,3,Manager,2,Divorced,9908,5493,4,Y,Yes,24,4,2,80,0,33,5,1,25,3,13,4
18,Yes,Travel_Frequently,399,Human Resources,15,2,Technical Degree,1,1668,2,Male,45,4,3,Sales Executive,1,Married,11431,21962,7,Y,Yes,21,4,1,80,2,19,3,4,27,1,1,5
42,Yes,Non-Travel,1467,Human Resources,4,3,Technical Degree,1,1669,2,Male,51,2,1,Human Resources,3,Single,16275,13146,1,Y,No,23,3,1,80,1,15,2,2,10,3,1,11
43,Yes,Non-Travel,1323,Human Resources,17,4,Life Sciences,1,1670,1,Male,40,3,4,Healthcare Representative,4,Married,9075,11513,8,Y,Yes,20,4,4,80,2,34,4,2,0,1,13,14
30,Yes,Travel_Rarely,402,Sales,6,3,Medical,1,1671,1,Male,91,4,3,Manufacturing Director,3,Single,19101,8070,4,Y,No,15,4,1,80,3,25,5,3,21,11,13,4
59,No,Travel_Frequently,732,Sales,14,1,Medical,1,1672,1,Male,37,2,5,Manager,2,Single,18982,19632,6,Y,Yes,17,1,1,80,1,26,1,3,24,13,4,8
36,Yes,Travel_Frequently,261,Human Resources,24,1,Technical Degree,1,1673,3,Male,71,2,2,Laboratory Technician,2,Married,3073,4553,7,Y,Yes,12,1,4,80,1,11,4,3,13,12,7,1
26,No,Non-Travel,162,Research & Development,20,3,Life Sciences,1,1674,1,Female,68,1,3,Research Scientist,2,Single,15107,12713,9,Y,Yes,23,4,1,80,0,22,0,4,28,9,3,0
30,Yes,Travel_Rarely,1260,Research & Development,8,1,Life Sciences,1,1675,1,Female,91,3,5,Sales Representative,2,Divorced,4159,24031,2,Y,No,21,1,4,80,0,20,2,2,15,4,13,11
53,Yes,Non-Travel,455,Research & Development,6,3,Marketing,1,1676,4,Female,77,4,3,Healthcare Representative,1,Divorced,13332,8315,8,Y,No,16,4,1,80,2,26,0,1,12,7,7,5
55,Yes,Non-Travel,1068,Sales,26,3,Life Sciences,1,1677,4,Female,82,4,1,Manufacturing Director,4,Divorced,8985,3851,8,Y,Yes,17,1,4,80,2,7,1,3,12,13,7,1
55,Yes,Non-Travel,1002,Research & Development,24,2,Marketing,1,1678,4,Male,92,2,5,Manager,2,Divorced,1264,15688,0,Y,No,14,2,2,80,0,19,4,4,7,13,9,8
29,Yes,Travel_Rarely,1370,Human Resources,15,2,Other,1,1679,4,Female,38,1,4,Laboratory Technician,4,Married,16487,11019,9,Y,Yes,15,3,3,80,0,36,0,2,21,14,3,6
18,No,Travel_Frequently,798,Human Resources,17,4,Technical Degree,1,1680,3,Male,30,3,1,Human Resources,3,Divorced,16456,17870,4,Y,No,19,2,4,80,2,18,3,4,20,16,1,4
30,No,Non-Travel,302,Sales,24,1,Other,1,1681,2,Male,90,4,1,Healthcare Representative,1,Single,16068,9984,4,Y,No,16,2,4,80,3,6,0,2,7,8,8,13
46,No,Travel_Rarely,291,Sales,11,4,Medical,1,1682,1,Female,35,3,2,Sales Executive,4,Divorced,4367,12405,7,Y,No,21,4,2,80,3,18,4,2,17,14,2,1
53,No,Travel_Rarely,383,Research & Development,4,1,Life Sciences,1,1683,1,Female,91,2,5,Sales Executive,1,Divorced,5800,4695,9,Y,Yes,23,2,4,80,3,3,5,1,25,15,14,10
36,No,Non-Travel,902,Research & Development,25,2,Other,1,1684,4,Female,31,4,5,Sales Representative,4,Married,6801,2931,0,Y,Yes,23,2,3,80,0,37,3,4,21,10,0,13
43,No,Travel_Frequently,714,Human Resources,5,2,Technical Degree,1,1685,3,Female,74,3,4,Healthcare Representative,1,Single,7173,11593,2,Y,No,18,1,4,80,1,21,5,1,0,1,10,12
30,No,Non-Travel,1481,Human Resources,7,1,Marketing,1,1686,2,Female,51,2,2,Healthcare Representative,4,Single,18717,15328,9,Y,Yes,12,3,2,80,2,13,1,2,12,10,4,4
55,Yes,Non-Travel,1315,Sales,17,4,Technical Degree,1,1687,3,Male,66,4,3,Sales Representative,4,Married,6907,19756,3,Y,No,13,1,3,80,0,16,5,4,25,0,7,1
18,Yes,Travel_Frequently,480,Human Resources,10,3,Marketing,1,1688,3,Male,75,4,4,Healthcare Representative,3,Divorced,5337,5189,0,Y,Yes,24,3,3,80,1,17,5,1,8,7,8,8
20,No,Travel_Rarely,1023,Research & Development,1,1,Other,1,1689,1,Female,38,4,3,Research Scientist,4,Married,12318,10748,6,Y,Yes,12,1,4,80,0,1,2,4,11,15,0,9
24,Yes,Non-Travel,1002,Human Resources,23,4,Other,1,1690,1,Male,81,1,3,Sales Representative,1,Married,12638,21709,6,Y,Yes,21,2,4,80,0,19,4,3,24,14,5,8
58,No,Travel_Rarely,984,Research & Development,7,2,Medical,1,1691,3,Female,65,4,1,Manager,4,Married,6766,12898,8,Y,Yes,18,4,2,80,3,5,0,4,19,4,7,12
56,Yes,Non-Travel,339,Sales,14,4,Medical,1,1692,3,Female,86,4,2,Sales Executive,4,Divorced,13489,3877,8,Y,Yes,13,1,1,80,0,7,1,4,6,13,12,14
56,Yes,Travel_Frequently,1473,Research & Development,17,4,Other,1,1693,2,Male,58,2,2,Sales Representative,3,Divorced,11207,6993,0,Y,Yes,14,1,2,80,3,25,3,3,25,14,10,10
22,Yes,Non-Travel,1382,Research & Development,6,2,Technical Degree,1,1694,2,Male,53,3,4,Manufacturing Director,2,Married,8314,13315,0,Y,Yes,12,2,3,80,1,32,0,1,29,11,2,9
42,Yes,Travel_Rarely,988,Research & Development,4,4,Life Sciences,1,1695,4,Male,94,4,4,Research Scientist,4,Divorced,3337,2548,9,Y,Yes,23,1,4,80,3,22,3,1,24,9,13,0
22,No,Non-Travel,1019,Human Resources,18,1,Technical Degree,1,1696,1,Male,76,3,5,Research Scientist,4,Divorced,18849,13041,1,Y,Yes,15,2,1,80,0,30,3,4,10,19,13,5
30,No,Travel_Rarely,560,Sales,21,1,Other,1,1697,4,Female,64,1,2,Healthcare Representative,2,Divorced,3864,19843,6,Y,Yes,23,2,1,80,0,22,1,2,25,10,14,1
37,No,Travel_Rarely,742,Human Resources,7,4,Other,1,1698,1,Male,32,2,3,Healthcare Representative,1,Single,8280,18080,8,Y,Yes,17,4,3,80,1,29,3,4,5,13,8,7
19,Yes,Travel_Rarely,320,Sales,13,3,Marketing,1,1699,3,Male,56,2,1,Healthcare Representative,4,Single,14077,5149,1,Y,No,12,3,3,80,0,30,4,1,13,7,1,4
29,No,Non-Travel,112,Human Resources,17,3,Technical Degree,1,1700,3,Male,95,1,5,Manager,1,Divorced,6270,5627,2,Y,Yes,24,2,4,80,2,24,1,1,4,19,13,6
30,No,Non-Travel,443,Human Resources,9,4,Other,1,1701,2,Female,78,3,5,Sales Representative,4,Single,10451,5712,9,Y,No,24,3,3,80,2,10,5,2,13,8,3,14
43,Yes,Travel_Frequently,203,Sales,11,1,Technical Degree,1,1702,3,Female,95,1,5,Manager,3,Single,9805,14810,6,Y,Yes,23,3,1,80,1,34,4,2,10,6,4,8
53,Yes,Travel_Frequently,545,Sales,22,1,Marketing,1,1703,3,Male,34,4,2,Sales Representative,3,Married,19313,2316,2,Y,No,23,3,3,80,2,36,1,1,24,2,10,6
21,No,Travel_Rarely,1238,Sales,27,3,Medical,1,1704,2,Female,85,1,4,Manager,1,Divorced,12978,18395,5,Y,No,21,3,1,80,0,4,3,1,15,7,1,4
40,Yes,Travel_Frequently,870,Sales,15,2,Medical,1,1705,2,Female,45,3,4,Sales Executive,2,Married,19109,10406,7,Y,No,15,3,3,80,1,5,2,2,19,7,11,2
42,Yes,Travel_Rarely,637,Sales,18,4,Life Sciences,1,1706,2,Male,65,3,3,Research Scientist,1,Married,8126,20711,5,Y,Yes,15,4,2,80,0,22,2,3,20,2,4,9
54,No,Non-Travel,400,Human Resources,10,3,Marketing,1,1707,1,Female,48,1,3,Healthcare Representative,3,Single,7742,13642,9,Y,Yes,22,4,1,80,1,13,3,2,5,2,2,7
35,Yes,Non-Travel,1256,Sales,10,1,Technical Degree,1,1708,1,Male,63,1,1,Research Scientist,4,Single,9701,10223,1,Y,Yes,20,3,3,80,2,4,5,3,17,10,7,4
47,Yes,Travel_Rarely,379,Sales,12,4,Marketing,1,1709,4,Male,58,3,2,Research Scientist,1,Married,12306,22721,8,Y,Yes,21,1,4,80,3,4,5,1,2,4,2,9
39,Yes,Travel_Rarely,702,Research & Development,24,1,Life Sciences,1,1710,4,Female,36,2,1,Manufacturing Director,3,Single,7259,5658,4,Y,No,20,3,3,80,2,25,2,4,8,5,5,8
25,Yes,Non-Travel,859,Research & Development,19,2,Technical Degree,1,1711,2,Male,36,2,4,Research Scientist,1,Married,14672,5895,9,Y,No,23,3,2,80,2,10,0,2,4,1,12,6
52,Yes,Travel_Rarely,858,Human Resources,10,3,Life Sciences,1,1712,4,Female,79,2,5,Human Resources,4,Divorced,19470,23119,8,Y,No,11,3,4,80,1,10,3,3,19,10,6,6
37,No,Travel_Frequently,1242,Sales,1,1,Life Sciences,1,1713,3,Female,45,4,3,Manager,1,Single,2144,18203,1,Y,Yes,22,2,3,80,0,21,0,3,8,1,10,0
31,Yes,Travel_Rarely,1497,Research & Development,28,4,Marketing,1,1714,4,Male,36,3,5,Manufacturing Director,4,Married,18338,9818,1,Y,No,17,2,3,80,1,29,2,3,2,6,12,1
50,No,Travel_Rarely,267,Research & Development,7,1,Life Sciences,1,1715,3,Female,69,2,1,Healthcare Representative,4,Divorced,18281,19968,4,Y,No,23,2,2,80,1,34,0,3,2,12,9,5
23,Yes,Travel_Rarely,350,Research & Development,3,2,Technical Degree,1,1716,3,Male,49,1,3,Manufacturing Director,1,Divorced,11134,16017,0,Y,No,15,4,2,80,0,37,0,1,19,18,7,12
30,Yes,Non-Travel,564,Human Resources,16,2,Medical,1,1717,3,Female,74,4,5,Research Scientist,2,Divorced,4960,23479,9,Y,No,12,2,4,80,1,15,1,4,8,6,2,1
50,No,Non-Travel,699,Sales,6,3,Other,1,1718,2,Female,32,2,3,Sales Representative,3,Single,9233,11399,1,Y,No,13,4,2,80,3,28,0,1,1,17,11,14
26,Yes,Travel_Frequently,898,Research & Development,14,2,Technical Degree,1,1719,1,Female,98,1,5,Manager,4,Married,8168,14124,7,Y,No,18,1,2,80,2,17,5,3,21,10,5,2
42,Yes,Travel_Frequently,696,Research & Development,15,1,Life Sciences,1,1720,3,Male,96,1,1,Human Resources,4,Married,18781,6924,7,Y,Yes,18,2,4,80,2,11,2,1,13,17,14,2
25,No,Non-Travel,521,Human Resources,24,3,Other,1,1721,2,Male,90,3,2,Sales Representative,2,Single,18718,6867,1,Y,Yes,13,4,1,80,0,28,4,3,27,16,9,2
54,No,Non-Travel,522,Human Resources,10,3,Life Sciences,1,1722,4,Female,84,3,3,Laboratory Technician,1,Married,11941,24660,7,Y,Yes,22,2,4,80,2,33,4,2,11,13,9,13
49,Yes,Travel_Frequently,421,Research & Development,23,1,Life Sciences,1,1723,4,Female,74,4,5,Research Scientist,4,Divorced,11817,2757,1,Y,No,21,3,2,80,1,0,3,1,2,15,6,6
19,Yes,Travel_Rarely,1191,Human Resources,16,1,Medical,1,1724,3,Male,64,4,3,Sales Executive,4,Married,13066,2888,0,Y,Yes,13,3,3,80,2,21,3,4,25,18,5,8
39,No,Non-Travel,1258,Human Resources,21,4,Medical,1,1725,1,Female,45,1,5,Sales Representative,2,Divorced,18144,21365,4,Y,Yes,20,4,1,80,0,29,0,2,22,9,10,4
46,No,Non-Travel,1492,Human Resources,6,2,Medical,1,1726,2,Male,95,3,1,Sales Executive,4,Married,18471,12917,7,Y,Yes,16,2,2,80,1,29,3,1,2,1,4,1
54,Yes,Travel_Frequently,566,Human Resources,11,2,Medical,1,1727,3,Female,86,2,1,Sales Representative,1,Married,6268,19359,5,Y,Yes,18,3,1,80,3,11,1,3,3,17,2,1
45,No,Travel_Rarely,336,Sales,23,1,Marketing,1,1728,2,Female,79,4,3,Human Resources,2,Married,10170,21056,1,Y,No,14,3,3,80,3,32,3,2,20,5,13,11
59,No,Travel_Rarely,140,Research & Development,17,2,Technical Degree,1,1729,4,Female,39,1,5,Manager,1,Divorced,14245,11821,7,Y,Yes,13,1,1,80,2,25,5,3,9,17,8,13
44,No,Travel_Frequently,1337,Human Resources,5,4,Technical Degree,1,1730,1,Male,96,2,3,Sales Representative,2,Single,5262,6666,3,Y,Yes,24,3,1,80,3,21,4,1,22,13,5,4
36,No,Non-Travel,871,Human Resources,26,4,Life Sciences,1,1731,2,Female,49,3,4,Healthcare Representative,2,Divorced,12857,4659,7,Y,Yes,21,4,1,80,3,7,4,1,10,1,1,1
18,Yes,Travel_Frequently,1212,Sales,23,4,Medical,1,1732,4,Male,98,3,4,Manager,2,Married,7474,6044,3,Y,No,14,3,2,80,1,36,3,3,10,9,12,9
50,No,Non-Travel,1243,Sales,17,1,Technical Degree,1,1733,1,Female,52,4,5,Research Scientist,1,Married,9986,9229,4,Y,No,15,1,2,80,1,5,3,2,29,16,2,12
19,Yes,Travel_Frequently,1462,Research & Development,19,1,Medical,1,1734,4,Female,91,4,1,Manager,3,Divorced,12864,11834,1,Y,Yes,11,2,3,80,2,37,2,4,12,19,13,4
50,Yes,Travel_Frequently,923,Human Resources,12,4,Life Sciences,1,1735,1,Female,74,1,3,Sales Representative,3,Single,8004,17484,1,Y,Yes,16,4,3,80,2,5,0,2,24,2,10,10
25,Yes,Travel_Rarely,967,Research & Development,17,2,Marketing,1,1736,2,Male,71,4,3,Manager,1,Divorced,5687,10156,3,Y,Yes,16,2,2,80,2,18,2,1,17,11,10,4
35,No,Travel_Rarely,606,Research & Development,15,2,Medical,1,1737,3,Male,66,4,2,Human Resources,1,Single,13900,13031,4,Y,No,20,3,4,80,2,18,0,1,28,17,12,6
18,Yes,Travel_Rarely,1322,Human Resources,29,2,Life Sciences,1,1738,4,Male,40,1,1,Human Resources,4,Divorced,7403,10252,5,Y,Yes,11,1,4,80,1,34,3,4,15,3,0,4
58,Yes,Non-Travel,383,Sales,15,4,Other,1,1739,4,Male,61,3,1,Human Resources,2,Single,1211,19355,1,Y,Yes,13,1,1,80,0,18,3,2,9,10,9,3
42,No,Non-Travel,1294,Research & Development,2,3,Technical Degree,1,1740,1,Female,56,1,3,Laboratory Technician,2,Divorced,8539,9758,4,Y,Yes,14,3,2,80,2,37,0,3,5,19,5,8
29,Yes,Travel_Frequently,271,Research & Development,23,3,Other,1,1741,3,Female,34,4,4,Research Scientist,3,Married,7943,12232,2,Y,Yes,17,4,2,80,3,31,3,3,4,19,2,6
39,No,Travel_Rarely,402,Sales,28,3,Marketing,1,1742,3,Male,47,1,2,Sales Executive,2,Divorced,10823,10598,0,Y,Yes,18,2,1,80,0,12,0,1,8,14,8,1
30,No,Non-Travel,1319,Human Resources,27,3,Marketing,1,1743,1,Male,82,4,4,Manufacturing Director,3,Divorced,10140,6959,8,Y,Yes,21,2,1,80,0,22,0,1,21,6,5,6
22,No,Travel_Frequently,1348,Human Resources,18,4,Life Sciences,1,1744,2,Male,57,4,2,Healthcare Representative,4,Married,7041,10215,4,Y,No,15,2,1,80,2,4,1,1,4,5,4,3
29,No,Travel_Frequently,1031,Sales,16,3,Life Sciences,1,1745,1,Male,92,1,4,Healthcare Representative,2,Married,19660,19632,2,Y,No,20,2,1,80,2,18,5,1,24,14,1,7
50,No,Non-Travel,1232,Human Resources,29,3,Medical,1,1746,4,Female,87,4,4,Human Resources,3,Married,5408,6482,2,Y,Yes,20,4,1,80,2,35,3,4,12,0,0,10
30,No,Travel_Frequently,289,Research & Development,15,2,Medical,1,1747,3,Female,82,4,2,Manager,4,Married,12046,17245,3,Y,No,19,1,1,80,0,20,2,4,1,0,6,0
27,Yes,Travel_Rarely,149,Sales,13,2,Medical,1,1748,4,Male,93,4,2,Healthcare Representative,4,Single,16776,10530,0,Y,No,22,3,1,80,1,38,2,3,2,14,6,3
44,No,Travel_Frequently,740,Research & Development,5,1,Marketing,1,1749,3,Male,99,4,3,Human Resources,3,Married,15383,3665,9,Y,Yes,16,4,3,80,2,24,1,2,27,8,8,8
44,Yes,Travel_Frequently,1446,Research & Development,12,1,Medical,1,1750,3,Male,53,2,5,Research Scientist,2,Single,19300,14664,2,Y,Yes,16,2,3,80,0,35,4,4,9,4,2,6
59,Yes,Non-Travel,1459,Human Resources,20,2,Life Sciences,1,1751,4,Male,79,2,4,Manufacturing Director,1,Divorced,4293,15016,1,Y,Yes,11,3,4,80,3,29,2,4,12,8,6,8
