Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,Yes,Travel_Frequently,1479,Sales,4,1,Technical Degree,1,1622,1,Female,58,3,5,Human Resources,4,Single,19466,2813,6,Y,No,21,2,4,80,3,28,5,2,14,0,0,2
48,No,Travel_Rarely,550,Sales,24,3,Life Sciences,1,1623,3,Female,56,3,4,Human Resources,1,Married,4763,22677,1,Y,Yes,13,4,1,80,2,3,1,1,2,10,7,3
27,No,Travel_Frequently,648,Sales,11,3,Life Sciences,1,1624,3,Female,90,2,4,Manager,1,Single,13284,20373,0,Y,Yes,16,1,1,80,2,9,0,3,23,13,0,3
40,No,Non-Travel,1182,Sales,19,2,Life Sciences,1,1625,2,Female,85,2,5,Healthcare Representative,4,Single,6451,18028,4,Y,Yes,14,2,1,80,3,7,3,1,16,8,13,8
19,No,Non-Travel,1466,Human Resources,21,3,Technical Degree,1,1626,1,Female,55,2,2,Sales Representative,4,Married,14559,8311,8,Y,Yes,24,2,1,80,2,11,1,4,29,8,4,4
59,Yes,Non-Travel,1470,Research & Development,1,4,Marketing,1,1627,3,Male,40,3,5,Research Scientist,3,Married,3118,2497,5,Y,No,23,4,1,80,3,16,4,2,15,4,4,5
33,No,Travel_Rarely,333,Human Resources,25,3,Other,1,1628,2,Female,72,1,4,Manager,4,Married,5954,15560,4,Y,No,12,1,2,80,0,10,1,4,0,17,0,5
47,No,Travel_Frequently,614,Research & Development,16,2,Technical Degree,1,1629,1,Male,73,4,4,Sales Executive,1,Married,19446,24646,0,Y,Yes,24,4,4,80,3,33,5,3,26,12,12,2
21,Yes,Travel_Frequently,1231,Human Resources,13,3,Life Sciences,1,1630,3,Male,92,3,1,Healthcare Representative,2,Married,15389,16701,0,Y,Yes,20,3,2,80,0,9,1,3,17,19,3,14
35,No,Travel_Rarely,815,Research & Development,12,1,Life Sciences,1,1631,1,Male,62,4,4,Manufacturing Director,1,Married,13467,23092,2,Y,Yes,23,4,4,80,3,31,5,4,2,19,4,6
36,No,Travel_Frequently,335,Human Resources,12,2,Other,1,1632,1,Male,91,4,1,Sales Executive,1,Divorced,3570,8943,7,Y,No,11,1,2,80,0,21,3,1,19,14,0,7
28,No,Non-Travel,1458,Human Resources,21,3,Other,1,1633,4,Female,67,2,1,Laboratory Technician,4,Single,9905,12000,6,Y,No,24,1,4,80,3,31,2,1,25,18,5,8
36,No,Travel_Rarely,128,Sales,1,3,Medical,1,1634,1,Male,36,3,1,Research Scientist,3,Married,17257,23179,8,Y,No,20,1,4,80,0,21,4,3,10,16,9,13
55,No,Travel_Rarely,193,Human Resources,25,3,Life Sciences,1,1635,3,Female,46,2,4,Laboratory Technician,3,Married,18329,10412,8,Y,Yes,19,1,3,80,3,22,0,2,28,18,5,6
28,No,Travel_Frequently,537,Human Resources,6,3,Life Sciences,1,1636,3,Female,84,2,5,Research Scientist,4,Divorced,12038,15292,6,Y,Yes,13,3,3,80,3,3,1,2,15,5,13,3
38,No,Non-Travel,729,Sales,2,1,Other,1,1637,3,Female,80,3,2,Human Resources,3,Divorced,15306,14827,3,Y,Yes,24,3,2,80,0,24,1,2,13,19,3,0
52,Yes,Non-Travel,494,Research & Development,28,3,Medical,1,1638,2,Female,85,3,1,Healthcare Representative,2,Divorced,10421,3168,7,Y,No,13,1,4,80,3,37,1,4,18,8,1,13
58,No,Travel_Rarely,641,Research & Development,17,3,Technical Degree,1,1639,3,Female,56,1,5,Sales Executive,1,Married,17804,17356,0,Y,No,24,4,4,80,1,7,3,4,10,13,1,14
25,No,Travel_Frequently,1174,Sales,28,1,Medical,1,1640,1,Female,77,1,1,Sales Executive,1,Married,14267,20075,2,Y,Yes,24,3,3,80,3,30,3,3,13,12,8,13
36,No,Travel_Rarely,1040,Sales,18,3,Other,1,1641,1,Female,82,2,4,Laboratory Technician,1,Single,15440,22039,7,Y,No,16,4,2,80,2,0,0,4,25,9,3,6
52,Yes,Travel_Rarely,849,Human Resources,2,2,Life Sciences,1,1642,4,Male,58,2,5,Manufacturing Director,3,Divorced,15775,17492,1,Y,No,15,4,3,80,3,13,4,2,17,18,5,8
23,No,Non-Travel,353,Research & Development,3,4,Technical Degree,1,1643,3,Male,81,4,4,Healthcare Representative,4,Divorced,6888,10045,4,Y,Yes,13,1,1,80,3,25,4,2,2,5,1,5
25,No,Travel_Rarely,1236,Research & Development,24,3,Marketing,1,1644,4,Female,38,2,5,Sales Representative,3,Married,10336,15949,8,Y,Yes,22,1,3,80,0,6,3,3,10,9,1,14
24,No,Travel_Frequently,774,Research & Development,1,4,Other,1,1645,2,Male,49,3,5,Manager,2,Divorced,14812,22410,4,Y,No,22,1,3,80,0,3,4,1,10,13,10,13
41,No,Travel_Frequently,1403,Sales,19,3,Other,1,1646,3,Female,88,2,5,Sales Executive,2,Married,6808,13121,9,Y,No,19,1,2,80,0,3,3,3,16,16,9,5
55,Yes,Non-Travel,503,Sales,21,3,Medical,1,1647,3,Female,64,1,4,Research Scientist,1,Married,5638,11891,7,Y,Yes,18,4,4,80,0,33,2,3,21,1,12,13
28,No,Travel_Frequently,791,Human Resources,3,3,Life Sciences,1,1648,4,Female,63,4,3,Sales Executive,2,Divorced,12834,4036,7,Y,No,18,1,3,80,3,3,5,1,2,18,6,14
33,No,Travel_Frequently,1369,Human Resources,7,4,Medical,1,1649,2,Male,57,3,3,Manufacturing Director,2,Married,9051,3443,8,Y,Yes,23,1,2,80,1,6,1,2,19,9,6,7
55,No,Travel_Rarely,1370,Research & Development,20,4,Medical,1,1650,1,Male,95,3,1,Manager,2,Single,2806,24387,0,Y,Yes,24,3,2,80,0,34,2,4,20,6,13,10
44,No,Travel_Frequently,762,Human Resources,12,4,Life Sciences,1,1651,2,Male,45,3,4,Research Scientist,4,Single,16178,19797,2,Y,Yes,11,2,3,80,2,3,3,4,23,10,0,1
33,No,Travel_Frequently,1467,Sales,23,1,Life Sciences,1,1652,4,Female,98,1,1,Human Resources,3,Married,10264,9970,7,Y,Yes,17,3,1,80,2,10,1,3,29,19,13,3
43,No,Non-Travel,146,Sales,29,1,Other,1,1653,2,Male,43,3,4,Manager,4,Single,5813,16575,5,Y,No,24,1,1,80,0,4,5,2,0,5,7,8
30,No,Non-Travel,452,Sales,22,1,Medical,1,1654,3,Male,46,1,1,Research Scientist,2,Divorced,8926,11611,1,Y,Yes,15,4,2,80,2,29,1,2,17,9,6,12
35,No,Non-Travel,1410,Sales,28,1,Life Sciences,1,1655,1,Female,50,2,4,Sales Representative,3,Single,2896,11462,4,Y,No,21,1,1,80,1,28,1,1,19,4,4,0
45,No,Non-Travel,1276,Sales,6,4,Life Sciences,1,1656,2,Male,78,3,3,Laboratory Technician,4,Single,15950,9048,7,Y,No,16,3,2,80,3,18,0,4,20,15,13,5
24,Yes,Travel_Rarely,147,Human Resources,5,1,Medical,1,1657,3,Male,42,2,3,Healthcare Representative,3,Married,11045,10798,7,Y,No,12,1,1,80,1,0,4,2,14,19,0,3
49,No,Travel_Rarely,145,Research & Development,5,4,Technical Degree,1,1658,4,Male,44,3,4,Sales Representative,1,Married,9399,12227,4,Y,No,22,3,2,80,1,28,5,4,2,6,7,11
55,No,Non-Travel,1180,Sales,5,4,Technical Degree,1,1659,2,Female,45,1,5,Sales Executive,2,Married,19939,24959,5,Y,No,23,2,1,80,0,23,5,1,7,13,11,12
19,Yes,Travel_Rarely,672,Human Resources,6,1,Other,1,1660,4,Female,75,1,3,Manufacturing Director,2,Married,17531,7237,9,Y,Yes,22,2,3,80,0,27,1,1,0,13,8,8
54,No,Travel_Rarely,475,Human Resources,12,1,Marketing,1,1661,4,Female,76,4,5,Sales Representative,4,Single,4510,2436,7,Y,No,14,2,1,80,1,10,3,4,24,15,6,9
26,No,Travel_Frequently,1484,Research & Development,8,4,Technical Degree,1,1662,2,Female,64,4,4,Sales Representative,3,Single,17569,9293,6,Y,No,24,2,2,80,3,21,2,1,19,4,0,4
26,No,Travel_Rarely,817,Sales,17,2,Marketing,1,1663,4,Male,67,1,3,Research Scientist,1,Single,13827,3996,8,Y,No,23,2,1,80,0,5,0,2,25,16,2,2
55,No,Non-Travel,659,Research & Development,12,4,Technical Degree,1,1664,3,Female,36,3,4,Sales Executive,4,Divorced,12696,6167,9,Y,Yes,10,2,1,80,0,38,3,2,29,8,0,5
36,No,Travel_Rarely,1325,Human Resources,15,2,Life Sciences,1,1665,2,Male,66,2,3,Manufacturing Director,3,Single,8479,13168,4,Y,No,16,3,2,80,0,28,1,3,11,16,3,9
47,No,Travel_Rarely,1198,Sales,6,1,Other,1,1666,4,Female,95,1,3,Manufacturing Director,4,Married,17784,2962,0,Y,No,14,1,3,80,3,32,4,1,24,4,8,8
46,Yes,Non-Travel,142,Sales,25,1,Technical Degree,1,1667,2,Male,88,1,1,Human Resources,1,Single,2447,23382,0,Y,Yes,19,1,2,80,1,38,1,3,11,8,8,2
24,Yes,Travel_Rarely,1107,Sales,6,1,Life Sciences,1,1668,4,Female,49,1,3,Human Resources,1,Single,12955,2859,5,Y,Yes,17,2,2,80,1,8,4,1,19,6,14,14
18,No,Travel_Rarely,555,Research & Development,6,2,Life Sciences,1,1669,4,Male,87,1,3,Research Scientist,2,Married,12022,23987,4,Y,No,22,3,2,80,3,15,0,3,20,3,11,13
28,No,Travel_Rarely,795,Sales,9,1,Life Sciences,1,1670,4,Female,83,2,1,Sales Representative,2,Single,8032,9195,2,Y,Yes,23,1,1,80,2,17,1,2,27,13,11,9
45,Yes,Travel_Frequently,915,Human Resources,8,4,Life Sciences,1,1671,4,Female,36,3,1,Research Scientist,3,Single,5046,23864,0,Y,No,13,3,4,80,3,17,3,3,22,4,0,14
43,Yes,Travel_Rarely,1181,Sales,13,4,Life Sciences,1,1672,4,Male,97,2,2,Research Scientist,2,Married,6906,23786,6,Y,Yes,24,3,3,80,0,33,0,2,15,8,2,8
55,No,Travel_Rarely,1027,Human Resources,15,2,Other,1,1673,2,Male,42,1,3,Manager,4,Single,9730,11703,7,Y,Yes,24,3,2,80,2,31,1,2,27,19,14,4
32,No,Travel_Rarely,500,Sales,18,4,Medical,1,1674,4,Female,39,3,1,Manager,2,Married,14961,5471,3,Y,Yes,21,2,4,80,0,29,1,1,0,7,4,3
30,No,Non-Travel,1474,Sales,28,1,Other,1,1675,4,Male,81,1,1,Research Scientist,2,Divorced,18059,20790,5,Y,Yes,11,1,1,80,2,17,3,2,1,4,5,6
28,Yes,Non-Travel,261,Human Resources,17,4,Technical Degree,1,1676,3,Male,34,4,5,Manager,2,Single,14966,24260,5,Y,Yes,12,2,2,80,0,16,4,1,17,10,12,2
28,Yes,Travel_Frequently,825,Sales,21,2,Marketing,1,1677,1,Female,80,1,1,Laboratory Technician,4,Divorced,18906,23786,0,Y,No,16,3,1,80,3,30,5,4,5,15,3,1
43,No,Travel_Rarely,350,Human Resources,4,1,Marketing,1,1678,4,Female,81,4,3,Manufacturing Director,2,Divorced,14075,16060,2,Y,Yes,13,2,4,80,2,30,1,3,14,18,13,5
59,No,Non-Travel,424,Research & Development,15,4,Technical Degree,1,1679,4,Female,99,3,3,Human Resources,4,Single,4784,18861,8,Y,Yes,18,4,4,80,0,6,5,2,24,7,10,14
19,No,Travel_Frequently,1028,Research & Development,28,4,Marketing,1,1680,4,Female,98,1,2,Human Resources,4,Married,12236,12389,2,Y,Yes,18,2,2,80,3,32,1,3,24,19,9,10
29,No,Travel_Frequently,400,Research & Development,1,1,Life Sciences,1,1681,2,Male,95,1,2,Sales Executive,2,Married,15869,13738,4,Y,Yes,10,2,3,80,2,35,1,2,11,18,13,9
25,No,Non-Travel,428,Human Resources,26,4,Medical,1,1682,2,Male,68,3,3,Manufacturing Director,2,Married,5791,8888,0,Y,Yes,21,1,3,80,0,36,5,1,29,18,10,7
18,No,Travel_Rarely,681,Research & Development,20,1,Life Sciences,1,1683,4,Female,85,3,4,Sales Executive,4,Married,13748,23324,8,Y,No,21,3,1,80,1,9,5,3,16,12,13,0
41,No,Non-Travel,1203,Human Resources,29,4,Technical Degree,1,1684,3,Female,69,2,2,Manager,2,Divorced,7159,16845,8,Y,Yes,14,2,2,80,0,30,4,2,21,16,4,4
35,No,Non-Travel,494,Sales,14,4,Medical,1,1685,4,Female,60,4,2,Laboratory Technician,1,Married,7114,11069,4,Y,No,21,3,3,80,0,6,1,4,23,15,1,3
20,No,Travel_Rarely,1329,Research & Development,19,3,Medical,1,1686,4,Female,31,3,2,Research Scientist,2,Single,13062,4374,2,Y,Yes,21,3,4,80,0,34,5,3,20,2,10,1
42,No,Non-Travel,687,Research & Development,23,2,Other,1,1687,3,Male,39,4,4,Healthcare Representative,1,Divorced,15673,15301,0,Y,No,14,1,4,80,1,32,5,4,29,0,2,9
52,Yes,Travel_Frequently,329,Human Resources,5,4,Medical,1,1688,4,Female,83,3,3,Laboratory Technician,4,Married,16026,15865,4,Y,No,14,2,1,80,0,27,0,2,24,4,14,4
20,No,Travel_Frequently,668,Research & Development,17,4,Life Sciences,1,1689,3,Male,53,1,5,Healthcare Representative,3,Single,5116,21234,6,Y,Yes,21,1,4,80,3,0,1,1,27,6,14,7
55,No,Travel_Frequently,1157,Research & Development,4,2,Medical,1,1690,3,Male,78,3,2,Research Scientist,3,Married,6064,3924,7,Y,No,18,4,1,80,0,34,3,1,22,3,11,4
23,No,Travel_Frequently,1123,Research & Development,8,2,Life Sciences,1,1691,4,Female,71,4,1,Sales Representative,1,Single,7672,23449,7,Y,No,18,3,2,80,0,20,5,4,25,3,5,2
39,No,Travel_Frequently,461,Human Resources,19,4,Life Sciences,1,1692,3,Male,98,2,2,Research Scientist,3,Single,4446,23495,4,Y,No,24,2,1,80,1,27,0,1,20,0,6,3
33,No,Travel_Frequently,1389,Human Resources,2,1,Technical Degree,1,1693,2,Female,36,4,4,Research Scientist,3,Divorced,19580,3338,1,Y,Yes,15,4,4,80,2,34,4,3,27,0,5,9
47,No,Non-Travel,903,Human Resources,21,1,Medical,1,1694,2,Male,92,4,5,Laboratory Technician,4,Married,5989,11946,4,Y,Yes,19,1,2,80,0,33,4,3,1,0,7,14
53,No,Travel_Frequently,1124,Sales,10,2,Technical Degree,1,1695,4,Female,96,2,4,Healthcare Representative,4,Married,9538,22115,2,Y,No,16,1,4,80,2,9,3,1,23,12,1,10
44,No,Travel_Rarely,1338,Human Resources,7,4,Marketing,1,1696,3,Male,92,1,1,Sales Representative,2,Divorced,9473,21061,4,Y,Yes,15,1,2,80,0,21,5,2,1,3,10,0
22,No,Travel_Rarely,424,Research & Development,15,2,Life Sciences,1,1697,2,Female,82,2,1,Manager,4,Married,3444,12184,5,Y,No,21,3,4,80,2,18,1,2,4,16,3,14
25,No,Non-Travel,1161,Sales,2,1,Technical Degree,1,1698,4,Male,41,3,5,Laboratory Technician,4,Divorced,16266,6786,2,Y,No,11,2,3,80,0,27,5,3,24,18,2,14
33,No,Travel_Frequently,345,Research & Development,25,3,Medical,1,1699,3,Female,43,1,5,Sales Representative,4,Single,14675,11447,1,Y,Yes,16,3,1,80,0,38,3,1,25,12,0,13
30,No,Travel_Frequently,1072,Human Resources,7,3,Medical,1,1700,1,Female,74,2,2,Sales Representative,3,Divorced,1338,17352,6,Y,Yes,15,3,2,80,2,19,2,1,23,14,3,5
38,No,Travel_Frequently,916,Research & Development,2,4,Medical,1,1701,2,Male,50,1,3,Manufacturing Director,2,Married,9459,16488,4,Y,Yes,14,2,4,80,0,20,0,3,10,15,12,0
18,No,Non-Travel,912,Research & Development,4,1,Marketing,1,1702,2,Male,89,1,1,Research Scientist,2,Single,5814,14882,4,Y,No,22,1,2,80,3,7,0,2,11,1,5,10
29,No,Non-Travel,664,Sales,14,2,Technical Degree,1,1703,1,Female,47,1,2,Research Scientist,2,Divorced,3918,11293,9,Y,Yes,21,1,3,80,1,8,1,3,16,15,4,1
23,Yes,Travel_Rarely,727,Research & Development,22,1,Marketing,1,1704,3,Male,76,3,4,Research Scientist,1,Divorced,8148,8491,8,Y,Yes,15,1,1,80,2,16,5,1,22,15,0,6
41,No,Travel_Frequently,1116,Sales,16,3,Marketing,1,1705,1,Male,55,1,4,Research Scientist,1,Single,19576,22880,0,Y,No,24,2,2,80,3,31,1,2,14,15,7,6
47,No,Non-Travel,831,Human Resources,26,3,Life Sciences,1,1706,4,Male,83,1,2,Manufacturing Director,3,Married,6271,16441,9,Y,No,21,4,1,80,1,20,0,4,10,18,0,3
30,No,Travel_Rarely,488,Human Resources,14,3,Medical,1,1707,4,Male,78,2,3,Laboratory Technician,3,Married,6662,12980,1,Y,Yes,23,1,4,80,0,32,1,1,8,17,7,0
26,Yes,Travel_Rarely,587,Human Resources,20,2,Technical Degree,1,1708,2,Male,75,2,5,Research Scientist,3,Single,4676,13456,8,Y,No,14,4,4,80,3,35,1,4,18,14,4,12
59,No,Non-Travel,155,Human Resources,27,2,Life Sciences,1,1709,3,Male,94,2,3,Sales Executive,3,Married,13608,9188,7,Y,No,24,1,3,80,1,28,3,2,29,4,5,13
34,Yes,Non-Travel,509,Research & Development,3,2,Medical,1,1710,4,Female,99,4,5,Manager,4,Divorced,5259,19984,3,Y,No,19,2,3,80,2,38,5,1,8,9,14,3
46,Yes,Travel_Rarely,525,Research & Development,28,1,Medical,1,1711,2,Female,73,2,2,Laboratory Technician,2,Married,11069,12783,2,Y,Yes,21,1,2,80,2,28,1,2,12,1,12,8
24,Yes,Travel_Frequently,181,Research & Development,12,1,Other,1,1712,4,Male,44,4,1,Manager,1,Divorced,6926,14919,7,Y,No,14,4,3,80,3,2,5,4,12,16,1,8
45,No,Non-Travel,569,Human Resources,16,1,Marketing,1,1713,2,Male,50,1,3,Manufacturing Director,2,Married,7801,13737,7,Y,Yes,22,2,1,80,1,28,2,1,9,2,0,7
48,No,Travel_Frequently,858,Sales,23,4,Marketing,1,1714,3,Female,69,1,3,Research Scientist,2,Single,13405,22814,3,Y,Yes,11,3,2,80,1,39,4,4,1,16,14,4
49,No,Non-Travel,523,Sales,15,4,Other,1,1715,4,Female,95,1,1,Healthcare Representative,3,Married,6945,4758,0,Y,Yes,15,3,2,80,0,35,3,2,20,1,9,10
54,No,Travel_Rarely,291,Research & Development,12,2,Life Sciences,1,1716,2,Male,91,4,4,Research Scientist,2,Divorced,3359,15233,4,Y,Yes,11,2,3,80,1,30,3,1,10,6,8,5
55,No,Travel_Frequently,842,Human Resources,4,2,Technical Degree,1,1717,1,Male,73,3,1,Healthcare Representative,2,Married,2602,9826,1,Y,No,12,1,3,80,3,12,4,3,6,15,12,2
53,Yes,Travel_Frequently,1182,Human Resources,28,2,Medical,1,1718,4,Female,58,4,1,Laboratory Technician,4,Divorced,17203,23525,1,Y,Yes,16,3,2,80,2,27,4,1,12,8,7,9
23,No,Travel_Frequently,230,Human Resources,24,2,Marketing,1,1719,4,Female,67,3,3,Manufacturing Director,3,Married,19115,14231,9,Y,No,12,3,2,80,0,37,3,1,3,16,6,9
37,No,Travel_Frequently,1406,Sales,4,1,Technical Degree,1,1720,4,Male,34,2,3,Manufacturing Director,3,Married,14547,18831,8,Y,Yes,18,4,3,80,1,27,0,3,24,2,10,2
29,No,Non-Travel,1405,Human Resources,17,3,Life Sciences,1,1721,1,Male,37,2,2,Sales Representative,3,Married,7381,24660,0,Y,No,21,4,4,80,1,16,2,1,20,15,6,2
54,No,Travel_Frequently,321,Research & Development,12,1,Technical Degree,1,1722,2,Male,50,4,2,Healthcare Representative,1,Single,14107,15435,8,Y,Yes,18,3,4,80,2,1,4,1,0,9,10,14
43,No,Travel_Frequently,1442,Sales,4,4,Marketing,1,1723,4,Male,32,2,3,Sales Representative,3,Married,16679,7148,2,Y,No,23,2,2,80,0,22,5,4,18,1,7,14
45,No,Travel_Rarely,1423,Research & Development,18,3,Technical Degree,1,1724,1,Female,80,1,1,Manager,1,Single,5426,2975,1,Y,Yes,20,1,3,80,3,38,3,1,0,18,1,3
59,Yes,Travel_Frequently,440,Sales,24,2,Medical,1,1725,3,Female,90,2,5,Manager,3,Divorced,17434,6365,4,Y,No,10,1,3,80,3,17,3,4,7,13,9,12
24,No,Travel_Rarely,564,Human Resources,18,3,Marketing,1,1726,1,Female,58,4,5,Healthcare Representative,1,Single,4349,21438,2,Y,No,10,4,4,80,2,34,2,1,4,8,0,1
56,No,Non-Travel,271,Research & Development,21,3,Life Sciences,1,1727,4,Female,84,4,1,Manufacturing Director,4,Married,15680,2639,0,Y,No,14,3,1,80,3,37,0,3,29,6,7,3
40,Yes,Non-Travel,245,Human Resources,6,1,Technical Degree,1,1728,2,Female,73,4,4,Sales Representative,2,Divorced,13824,20678,1,Y,Yes,15,4,4,80,2,27,3,1,9,10,10,14
38,No,Travel_Rarely,1052,Human Resources,11,3,Technical Degree,1,1729,2,Male,62,2,2,Laboratory Technician,1,Divorced,4293,4591,7,Y,Yes,24,4,2,80,2,32,0,4,20,9,6,11
59,No,Travel_Rarely,1085,Human Resources,20,1,Life Sciences,1,1730,3,Male,68,3,5,Manager,4,Married,8419,22895,7,Y,Yes,15,3,2,80,1,27,5,1,22,18,12,6
26,No,Travel_Rarely,1117,Research & Development,14,4,Other,1,1731,2,Female,99,2,3,Sales Executive,2,Married,17683,4142,7,Y,Yes,11,1,3,80,2,15,0,2,11,15,13,9
45,No,Travel_Frequently,420,Human Resources,23,3,Other,1,1732,1,Female,62,2,2,Healthcare Representative,3,Married,4102,5232,7,Y,No,21,2,2,80,2,34,0,3,8,2,11,12
26,No,Non-Travel,692,Research & Development,22,4,Medical,1,1733,3,Female,87,1,1,Laboratory Technician,3,Single,14454,4594,5,Y,No,24,1,2,80,1,21,1,3,3,4,13,4
20,No,Non-Travel,996,Human Resources,1,2,Marketing,1,1734,2,Male,91,4,2,Sales Executive,4,Single,6090,22229,0,Y,Yes,20,2,2,80,3,29,1,4,0,16,10,1
37,Yes,Non-Travel,141,Research & Development,5,2,Life Sciences,1,1735,2,Male,51,1,5,Research Scientist,4,Divorced,14409,24343,5,Y,Yes,12,1,4,80,1,28,2,4,21,1,4,13
58,No,Travel_Frequently,168,Human Resources,26,2,Life Sciences,1,1736,4,Male,63,1,2,Sales Executive,4,Single,9078,17754,9,Y,No,15,1,4,80,2,32,2,4,9,0,13,14
53,No,Travel_Frequently,1147,Research & Development,6,4,Technical Degree,1,1737,2,Female,79,4,3,Manufacturing Director,4,Divorced,1563,14936,1,Y,Yes,10,3,3,80,3,23,1,2,19,10,2,1
32,No,Non-Travel,821,Research & Development,12,4,Marketing,1,1738,3,Male,84,3,3,Manager,4,Single,15000,12758,8,Y,Yes,20,2,4,80,2,23,3,3,28,13,2,11
44,No,Travel_Frequently,509,Human Resources,11,2,Medical,1,1739,1,Female,78,2,3,Healthcare Representative,2,Divorced,15811,15603,7,Y,Yes,24,3,2,80,2,5,4,1,7,15,10,10
37,No,Travel_Rarely,444,Sales,16,1,Technical Degree,1,1740,2,Male,35,3,2,Human Resources,4,Divorced,15872,20838,8,Y,Yes,24,1,2,80,0,22,3,2,19,5,5,4
22,No,Travel_Frequently,789,Human Resources,3,3,Technical Degree,1,1741,3,Male,95,4,4,Sales Executive,4,Single,9643,12921,1,Y,Yes,17,2,2,80,0,9,5,4,1,2,7,14
32,No,Travel_Rarely,439,Human Resources,2,1,Other,1,1742,4,Male,51,4,4,Healthcare Representative,3,Married,2024,24831,0,Y,No,11,1,2,80,1,7,5,4,6,3,0,2
28,No,Travel_Rarely,976,Sales,11,3,Life Sciences,1,1743,3,Female,47,2,5,Laboratory Technician,4,Divorced,4188,6191,3,Y,Yes,14,1,1,80,2,0,3,4,5,1,6,14
42,No,Travel_Frequently,1058,Sales,20,4,Medical,1,1744,2,Male,85,4,2,Sales Executive,4,Single,19299,6525,6,Y,Yes,19,3,1,80,3,19,5,1,7,5,9,13
31,No,Travel_Rarely,366,Human Resources,2,4,Marketing,1,1745,4,Female,74,4,2,Research Scientist,3,Married,18027,22578,3,Y,No,18,1,4,80,0,10,5,1,4,4,13,13
52,No,Travel_Frequently,546,Human Resources,18,3,Other,1,1746,2,Male,87,4,3,Manufacturing Director,2,Single,8977,16832,8,Y,No,20,4,1,80,0,11,2,3,21,16,8,9
22,Yes,Travel_Frequently,1208,Human Resources,16,4,Medical,1,1747,3,Male,41,2,4,Sales Representative,1,Divorced,19086,6128,5,Y,No,20,4,2,80,3,36,2,3,14,1,13,9
24,No,Travel_Frequently,264,Sales,10,3,Marketing,1,1748,4,Female,49,3,1,Healthcare Representative,4,Single,5965,4423,2,Y,Yes,14,3,2,80,2,15,4,1,5,9,12,2
25,No,Non-Travel,422,Human Resources,9,4,Medical,1,1749,2,Male,33,1,3,Manufacturing Director,2,Single,2710,22491,8,Y,No,17,2,3,80,2,15,5,1,16,14,6,13
33,Yes,Travel_Rarely,517,Human Resources,29,1,Life Sciences,1,1750,3,Female,79,1,4,Sales Executive,3,Single,15251,17617,5,Y,Yes,19,1,2,80,3,29,1,2,13,8,4,13
27,No,Travel_Frequently,344,Research & Development,2,3,Marketing,1,1751,2,Male,97,4,3,Research Scientist,4,Divorced,8896,9535,9,Y,Yes,10,4,2,80,3,26,4,2,17,6,12,14
38,Yes,Travel_Frequently,253,Research & Development,28,1,Medical,1,1752,2,Female,99,3,2,Manager,1,Single,19188,19373,6,Y,No,11,4,3,80,3,16,0,1,14,19,12,2
56,No,Travel_Rarely,777,Human Resources,29,3,Other,1,1753,2,Female,88,3,4,Human Resources,4,Single,7761,18511,8,Y,No,13,3,1,80,3,38,4,3,14,13,8,8
30,No,Non-Travel,761,Research & Development,17,2,Other,1,1754,2,Female,70,1,4,Healthcare Representative,4,Married,5486,22760,6,Y,Yes,12,1,4,80,2,1,5,4,28,2,3,1
33,Yes,Travel_Rarely,838,Human Resources,12,2,Medical,1,1755,2,Female,32,1,1,Manufacturing Director,1,Divorced,4016,3931,6,Y,Yes,10,4,1,80,1,20,2,2,25,10,2,6
30,No,Non-Travel,1496,Research & Development,25,2,Marketing,1,1756,4,Male,90,1,3,Human Resources,3,Divorced,3925,7420,7,Y,No,22,1,2,80,1,18,5,2,21,1,2,3
23,No,Non-Travel,708,Human Resources,16,2,Technical Degree,1,1757,1,Male,75,1,3,Research Scientist,1,Married,9181,9714,2,Y,Yes,17,3,1,80,1,4,4,1,15,17,2,11
57,Yes,Travel_Frequently,1180,Sales,16,2,Technical Degree,1,1758,2,Male,63,3,3,Research Scientist,1,Single,2962,18875,6,Y,No,23,3,1,80,1,15,0,2,28,9,8,5
34,Yes,Non-Travel,1356,Research & Development,1,2,Life Sciences,1,1759,3,Male,49,2,3,Manufacturing Director,1,Married,1026,8396,2,Y,Yes,11,2,4,80,1,39,0,2,28,8,7,8
57,No,Non-Travel,410,Sales,5,1,Marketing,1,1760,2,Female,43,1,4,Human Resources,3,Single,10240,20710,9,Y,Yes,11,1,2,80,1,20,5,2,1,9,1,10
36,No,Travel_Frequently,1218,Sales,28,1,Marketing,1,1761,1,Female,67,3,1,Manager,4,Single,17550,21143,2,Y,Yes,12,3,4,80,0,22,3,1,14,14,5,3
34,No,Travel_Frequently,938,Sales,2,4,Life Sciences,1,1762,1,Male,62,1,1,Healthcare Representative,2,Divorced,7053,2111,5,Y,No,17,4,4,80,2,18,2,4,24,9,2,14
