Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,Yes,Travel_Rarely,535,Research & Development,6,3,Marketing,1,1513,3,Female,42,1,2,Sales Representative,1,Divorced,5262,20655,8,Y,Yes,15,1,3,80,2,5,1,1,6,6,4,10
42,No,Travel_Frequently,908,Research & Development,8,2,Other,1,1514,3,Female,62,3,1,Research Scientist,4,Married,13350,13644,7,Y,No,14,3,1,80,2,29,1,3,12,9,11,10
52,Yes,Travel_Rarely,770,Human Resources,28,1,Life Sciences,1,1515,3,Female,47,3,4,Research Scientist,4,Married,4640,5682,5,Y,No,16,2,1,80,3,1,3,4,1,9,6,9
28,No,Travel_Frequently,658,Human Resources,2,2,Other,1,1516,2,Female,82,4,5,Human Resources,1,Married,17073,2076,3,Y,No,21,4,1,80,0,38,4,3,26,13,1,9
26,Yes,Non-Travel,1187,Sales,14,1,Technical Degree,1,1517,1,Female,44,1,3,Human Resources,1,Divorced,6372,5060,2,Y,No,20,2,3,80,1,9,0,4,16,12,6,1
43,No,Travel_Frequently,405,Sales,4,3,Marketing,1,1518,1,Male,53,2,3,Manager,3,Married,2275,16968,2,Y,No,16,4,3,80,0,11,0,4,2,12,7,11
22,No,Travel_Rarely,597,Research & Development,16,1,Marketing,1,1519,1,Male,94,3,4,Research Scientist,1,Divorced,17022,3085,5,Y,Yes,14,2,4,80,2,1,1,4,8,16,7,9
28,No,Non-Travel,502,Research & Development,9,3,Medical,1,1520,2,Female,59,1,4,Sales Executive,4,Divorced,10255,24887,1,Y,No,21,1,1,80,1,5,3,4,15,12,6,13
25,No,Travel_Frequently,1242,Human Resources,19,4,Technical Degree,1,1521,2,Female,46,4,3,Manufacturing Director,4,Married,12179,6202,6,Y,Yes,13,4,4,80,0,5,1,3,9,8,10,8
30,No,Travel_Frequently,170,Human Resources,17,3,Marketing,1,1522,2,Female,39,3,1,Sales Representative,4,Single,1137,6922,7,Y,Yes,22,1,1,80,3,21,3,1,18,8,4,12
50,Yes,Travel_Rarely,875,Sales,26,2,Technical Degree,1,1523,3,Female,72,4,4,Manufacturing Director,1,Divorced,4235,21868,2,Y,No,13,2,1,80,2,30,3,4,11,12,8,14
48,No,Travel_Rarely,1287,Sales,3,1,Technical Degree,1,1524,4,Male,64,1,3,Research Scientist,1,Divorced,16988,22902,5,Y,No,15,2,2,80,2,22,5,3,0,7,14,5
25,No,Non-Travel,875,Research & Development,6,2,Marketing,1,1525,3,Female,58,3,5,Research Scientist,3,Single,11375,14796,4,Y,No,21,1,1,80,0,36,1,2,9,4,11,8
46,No,Travel_Frequently,1012,Research & Development,11,3,Medical,1,1526,1,Male,33,4,4,Manager,3,Married,8814,13540,0,Y,Yes,13,2,3,80,0,3,1,2,23,3,6,0
28,Yes,Travel_Frequently,1144,Research & Development,14,1,Life Sciences,1,1527,1,Female,95,2,5,Manufacturing Director,1,Married,1319,2249,9,Y,No,18,2,1,80,1,18,2,3,6,2,9,10
44,No,Travel_Rarely,1422,Sales,22,3,Technical Degree,1,1528,3,Female,52,2,3,Manager,3,Married,9978,12780,2,Y,No,21,4,2,80,2,37,2,1,19,17,8,14
35,No,Travel_Frequently,501,Research & Development,9,3,Marketing,1,1529,4,Male,76,3,2,Laboratory Technician,1,Single,11616,17868,4,Y,Yes,22,2,2,80,0,34,0,1,11,2,6,4
31,No,Travel_Frequently,997,Research & Development,22,3,Marketing,1,1530,1,Female,47,4,2,Sales Representative,3,Divorced,16449,23712,7,Y,No,15,1,1,80,3,1,5,1,9,17,5,14
43,Yes,Travel_Rarely,154,Human Resources,13,2,Technical Degree,1,1531,2,Male,90,3,3,Manufacturing Director,2,Divorced,16480,4351,0,Y,No,19,3,3,80,2,8,3,1,1,16,9,12
24,No,Travel_Frequently,173,Research & Development,5,2,Technical Degree,1,1532,1,Female,47,4,4,Manufacturing Director,3,Divorced,14713,11642,7,Y,Yes,22,2,3,80,2,8,5,2,26,12,4,4
40,No,Travel_Rarely,1457,Research & Development,2,2,Medical,1,1533,4,Female,34,2,5,Laboratory Technician,2,Married,13684,15080,9,Y,No,18,2,3,80,3,9,5,4,6,5,10,13
42,No,Travel_Frequently,829,Human Resources,22,1,Marketing,1,1534,1,Male,36,4,4,Laboratory Technician,4,Married,14051,23741,5,Y,No,18,2,1,80,1,22,3,2,3,0,5,4
59,No,Non-Travel,256,Human Resources,15,2,Marketing,1,1535,3,Female,52,4,2,Sales Representative,3,Married,12482,20174,9,Y,No,13,4,4,80,1,25,1,1,16,3,7,14
41,Yes,Non-Travel,1275,Sales,25,4,Technical Degree,1,1536,1,Male,92,1,4,Manager,2,Single,7882,20587,3,Y,Yes,20,2,1,80,3,21,0,3,20,8,0,3
56,Yes,Travel_Rarely,734,Research & Development,24,3,Marketing,1,1537,1,Female,52,4,1,Human Resources,3,Divorced,13226,13245,8,Y,Yes,17,4,2,80,0,14,0,1,29,13,0,2
34,No,Travel_Rarely,1301,Research & Development,6,3,Marketing,1,1538,2,Male,38,2,5,Research Scientist,4,Married,4519,3008,5,Y,No,19,2,2,80,3,26,5,3,20,12,9,7
29,No,Travel_Rarely,1258,Sales,6,4,Other,1,1539,2,Male,77,4,1,Manager,1,Single,17265,19218,4,Y,Yes,11,2,4,80,1,8,0,3,9,7,14,6
33,Yes,Travel_Frequently,1124,Human Resources,10,1,Technical Degree,1,1540,1,Female,64,1,4,Sales Executive,4,Single,15989,20841,0,Y,Yes,23,4,2,80,0,10,0,4,12,0,1,4
25,No,Travel_Frequently,102,Sales,12,1,Life Sciences,1,1541,3,Female,68,3,5,Research Scientist,4,Divorced,8279,22857,8,Y,Yes,12,4,2,80,1,23,2,1,10,15,7,4
47,Yes,Travel_Rarely,909,Human Resources,14,3,Other,1,1542,2,Female,32,2,5,Sales Executive,1,Single,15986,24377,8,Y,No,15,2,3,80,3,16,2,4,0,10,4,13
27,No,Travel_Rarely,1390,Sales,22,1,Other,1,1543,4,Female,60,3,5,Healthcare Representative,4,Married,10772,19023,9,Y,No,17,1,1,80,2,21,4,4,23,17,5,5
48,No,Travel_Rarely,1142,Research & Development,15,1,Technical Degree,1,1544,3,Male,83,2,4,Human Resources,2,Married,13570,16563,2,Y,No,12,4,2,80,1,27,3,3,1,13,9,3
28,No,Non-Travel,1143,Human Resources,24,4,Marketing,1,1545,3,Male,55,4,3,Laboratory Technician,2,Divorced,4862,17530,6,Y,No,16,2,4,80,2,30,5,4,9,5,6,6
33,No,Non-Travel,1422,Human Resources,2,4,Marketing,1,1546,4,Male,63,3,4,Laboratory Technician,2,Married,15125,20481,4,Y,No,23,1,2,80,2,31,1,3,25,2,12,12
29,No,Non-Travel,350,Sales,4,1,Technical Degree,1,1547,4,Female,70,4,3,Manufacturing Director,3,Divorced,6565,3699,1,Y,No,11,3,3,80,1,37,1,1,7,13,7,9
30,No,Travel_Frequently,420,Human Resources,29,2,Medical,1,1548,2,Female,60,1,5,Sales Executive,2,Single,6127,15306,8,Y,No,16,3,2,80,1,12,0,3,10,9,9,11
51,No,Travel_Frequently,1251,Research & Development,4,2,Marketing,1,1549,3,Male,69,3,4,Manufacturing Director,2,Divorced,14631,20829,7,Y,No,18,2,1,80,1,7,4,1,17,1,3,12
39,No,Travel_Rarely,229,Research & Development,16,1,Medical,1,1550,4,Female,63,2,3,Sales Representative,2,Single,17542,7215,1,Y,Yes,19,4,1,80,2,17,4,4,3,3,0,11
20,No,Non-Travel,1080,Sales,18,1,Life Sciences,1,1551,3,Male,69,1,2,Research Scientist,4,Married,6657,14786,9,Y,No,12,2,3,80,2,28,3,4,22,6,8,13
52,Yes,Non-Travel,971,Sales,17,4,Life Sciences,1,1552,1,Male,47,2,3,Sales Executive,2,Single,14554,8240,5,Y,Yes,16,4,3,80,0,2,0,1,7,7,13,1
38,No,Travel_Frequently,372,Sales,6,3,Marketing,1,1553,4,Female,36,4,1,Laboratory Technician,1,Single,19984,6401,4,Y,No,20,1,4,80,1,28,2,3,13,18,7,6
25,No,Non-Travel,1276,Research & Development,16,2,Technical Degree,1,1554,1,Female,97,4,3,Manager,1,Married,5969,6664,5,Y,No,14,4,3,80,1,19,5,2,26,17,3,8
52,No,Non-Travel,989,Research & Development,27,4,Other,1,1555,4,Male,70,4,5,Laboratory Technician,3,Single,9390,7024,8,Y,No,23,2,1,80,2,31,3,3,18,19,7,8
19,No,Non-Travel,1402,Human Resources,11,2,Life Sciences,1,1556,1,Male,88,1,4,Sales Representative,3,Divorced,2193,5634,4,Y,No,22,4,1,80,1,29,4,3,0,4,10,13
53,No,Travel_Rarely,1426,Sales,10,1,Other,1,1557,2,Male,94,1,4,Research Scientist,3,Single,17635,8663,8,Y,No,19,2,1,80,3,35,0,2,20,3,8,1
55,No,Travel_Rarely,1087,Human Resources,4,2,Marketing,1,1558,1,Male,83,2,4,Laboratory Technician,1,Married,3792,15427,9,Y,No,23,4,3,80,2,9,0,3,7,2,5,2
59,Yes,Travel_Frequently,322,Research & Development,2,4,Other,1,1559,4,Female,35,4,1,Laboratory Technician,1,Married,11757,24601,3,Y,Yes,23,4,1,80,0,5,1,1,27,4,12,2
48,Yes,Travel_Rarely,1467,Sales,3,2,Life Sciences,1,1560,4,Male,38,1,1,Human Resources,1,Divorced,2200,5933,3,Y,Yes,20,4,3,80,3,0,3,3,2,4,4,8
56,No,Travel_Rarely,376,Human Resources,14,1,Medical,1,1561,1,Male,75,2,3,Manager,2,Single,19425,12952,6,Y,Yes,22,3,1,80,3,8,3,3,29,19,8,5
41,No,Travel_Rarely,919,Sales,9,1,Life Sciences,1,1562,1,Male,31,2,4,Human Resources,2,Single,10914,24180,8,Y,No,10,4,3,80,0,23,5,2,8,1,0,0
24,No,Travel_Frequently,753,Sales,8,1,Marketing,1,1563,3,Male,88,3,1,Research Scientist,3,Single,6646,14790,2,Y,No,18,4,3,80,2,23,3,2,6,8,13,0
28,Yes,Travel_Frequently,618,Human Resources,1,3,Life Sciences,1,1564,4,Female,44,4,3,Sales Representative,1,Married,3274,4535,0,Y,Yes,24,1,1,80,0,30,3,3,19,16,9,14
22,Yes,Travel_Frequently,1164,Human Resources,26,2,Technical Degree,1,1565,3,Female,76,3,1,Research Scientist,1,Divorced,16310,7564,4,Y,Yes,22,3,3,80,2,19,3,2,14,9,13,8
48,No,Travel_Rarely,1301,Human Resources,5,2,Marketing,1,1566,4,Male,40,1,5,Sales Representative,1,Single,7133,14287,4,Y,No,24,2,2,80,1,34,0,2,12,13,1,8
58,No,Non-Travel,256,Research & Development,4,3,Other,1,1567,4,Male,91,4,1,Sales Executive,4,Single,17435,15879,7,Y,No,24,2,4,80,0,14,5,4,22,6,13,2
27,Yes,Travel_Rarely,1195,Research & Development,21,2,Life Sciences,1,1568,1,Male,44,4,4,Laboratory Technician,1,Married,9422,7087,1,Y,Yes,13,1,1,80,3,27,0,3,18,15,2,8
46,No,Travel_Frequently,1496,Human Resources,2,4,Life Sciences,1,1569,2,Male,52,4,5,Sales Executive,2,Divorced,18624,5837,4,Y,No,16,2,4,80,1,31,2,3,10,12,0,13
58,Yes,Travel_Frequently,392,Human Resources,6,4,Other,1,1570,2,Female,31,2,4,Sales Executive,1,Single,12148,13904,1,Y,No,14,2,3,80,3,12,2,4,16,13,2,2
47,No,Travel_Rarely,1178,Human Resources,11,1,Technical Degree,1,1571,1,Male,79,3,3,Manufacturing Director,2,Single,7525,8526,1,Y,No,10,1,2,80,0,31,5,4,28,17,5,9
30,No,Non-Travel,1105,Research & Development,10,2,Life Sciences,1,1572,1,Female,66,1,3,Sales Representative,2,Single,3505,19958,0,Y,No,13,4,3,80,0,3,3,1,12,6,13,10
34,No,Travel_Frequently,1351,Human Resources,11,1,Technical Degree,1,1573,2,Male,92,3,1,Manufacturing Director,4,Married,14546,13430,0,Y,No,12,2,2,80,2,3,0,1,0,15,5,9
55,No,Travel_Rarely,133,Human Resources,24,3,Life Sciences,1,1574,4,Male,88,1,2,Human Resources,2,Divorced,7443,18683,3,Y,No,23,3,4,80,2,21,0,2,15,12,6,4
27,No,Non-Travel,516,Sales,21,2,Medical,1,1575,4,Female,58,2,5,Laboratory Technician,3,Married,15976,9591,9,Y,No,24,3,2,80,0,21,3,2,23,0,2,7
26,No,Travel_Rarely,997,Research & Development,24,4,Other,1,1576,2,Female,60,2,5,Human Resources,3,Single,3532,5966,7,Y,Yes,22,1,2,80,1,21,5,3,27,15,12,3
26,Yes,Travel_Frequently,1379,Human Resources,18,4,Medical,1,1577,1,Female,50,2,1,Sales Representative,2,Divorced,13778,10324,0,Y,Yes,22,2,3,80,2,8,1,3,5,5,10,3
21,No,Travel_Rarely,573,Human Resources,4,4,Marketing,1,1578,2,Male,55,2,5,Research Scientist,4,Single,1756,11317,2,Y,Yes,10,1,4,80,0,39,5,4,5,10,7,4
28,No,Travel_Frequently,1018,Sales,15,4,Technical Degree,1,1579,2,Male,62,4,2,Healthcare Representative,4,Single,2222,18241,0,Y,No,23,4,3,80,0,29,3,3,13,8,5,10
49,No,Non-Travel,861,Research & Development,19,2,Technical Degree,1,1580,2,Male,82,2,1,Sales Representative,1,Married,6804,17858,1,Y,No,24,1,3,80,2,9,5,4,20,16,5,10
35,No,Travel_Rarely,1338,Human Resources,14,2,Medical,1,1581,2,Male,83,3,2,Sales Representative,3,Divorced,9004,20218,7,Y,Yes,12,4,1,80,0,1,3,1,23,3,8,8
55,No,Travel_Frequently,905,Human Resources,8,4,Other,1,1582,1,Male,51,1,3,Laboratory Technician,2,Divorced,16264,3366,7,Y,No,22,1,2,80,1,17,4,1,29,13,10,8
27,No,Travel_Frequently,283,Sales,6,3,Medical,1,1583,4,Female,39,1,2,Human Resources,2,Divorced,10627,20100,9,Y,Yes,13,1,4,80,3,26,2,3,16,8,10,0
46,Yes,Travel_Frequently,889,Sales,14,3,Technical Degree,1,1584,3,Female,52,1,3,Sales Representative,3,Married,3022,12615,6,Y,Yes,15,3,4,80,1,23,2,4,0,14,0,2
46,No,Travel_Frequently,1125,Research & Development,5,2,Life Sciences,1,1585,2,Male,95,3,3,Laboratory Technician,1,Single,6283,4684,5,Y,Yes,18,4,2,80,0,11,5,1,10,1,4,5
21,No,Travel_Frequently,1048,Research & Development,23,2,Other,1,1586,3,Male,87,1,5,Healthcare Representative,4,Married,1830,22975,9,Y,No,22,3,1,80,0,6,4,4,16,13,2,9
45,Yes,Travel_Frequently,1423,Sales,2,3,Life Sciences,1,1587,3,Female,51,1,5,Manufacturing Director,4,Divorced,6903,5023,3,Y,Yes,21,2,2,80,0,5,5,1,0,0,12,5
19,No,Non-Travel,1241,Sales,27,3,Medical,1,1588,1,Female,68,3,1,Human Resources,3,Single,5267,6738,9,Y,Yes,22,3,2,80,2,12,4,1,12,8,2,4
50,No,Travel_Rarely,690,Sales,22,3,Medical,1,1589,3,Female,63,2,2,Laboratory Technician,4,Divorced,6392,19992,8,Y,No,21,2,4,80,0,38,1,1,22,14,12,9
27,No,Non-Travel,566,Research & Development,15,2,Technical Degree,1,1590,1,Female,62,3,5,Manufacturing Director,3,Divorced,3558,19333,3,Y,No,12,1,4,80,3,22,2,1,16,5,2,13
52,Yes,Non-Travel,635,Sales,15,2,Technical Degree,1,1591,3,Male,44,4,3,Healthcare Representative,1,Divorced,11240,4873,0,Y,No,16,3,2,80,0,27,5,1,9,15,0,10
52,No,Travel_Frequently,696,Human Resources,2,4,Marketing,1,1592,4,Male,77,2,1,Sales Representative,2,Divorced,19346,3086,8,Y,No,21,3,3,80,2,18,4,1,24,12,2,7
48,No,Non-Travel,866,Sales,9,2,Life Sciences,1,1593,3,Female,97,4,4,Sales Executive,4,Divorced,9919,9194,2,Y,No,21,1,2,80,2,22,1,1,15,14,8,2
47,No,Travel_Rarely,588,Research & Development,7,1,Life Sciences,1,1594,3,Female,53,4,1,Human Resources,4,Married,15626,3220,3,Y,No,20,2,4,80,1,36,2,1,14,13,2,9
27,No,Travel_Frequently,1496,Research & Development,26,1,Other,1,1595,2,Female,37,1,2,Research Scientist,4,Married,12698,8051,0,Y,No,13,4,1,80,0,28,5,1,1,1,2,0
27,No,Travel_Rarely,218,Human Resources,16,1,Technical Degree,1,1596,3,Male,36,2,4,Manager,4,Single,9805,18805,1,Y,Yes,21,2,3,80,3,17,3,2,9,8,2,2
55,No,Travel_Frequently,587,Sales,25,3,Medical,1,1597,1,Female,38,1,4,Human Resources,4,Single,16669,13837,7,Y,No,14,1,3,80,0,38,4,1,14,13,13,10
19,No,Travel_Rarely,130,Sales,3,3,Medical,1,1598,1,Male,60,2,5,Research Scientist,4,Married,10854,10731,0,Y,Yes,16,4,1,80,1,24,1,1,19,17,0,3
48,No,Travel_Frequently,699,Human Resources,15,3,Other,1,1599,1,Female,85,4,2,Sales Executive,2,Single,4353,13808,8,Y,No,20,2,2,80,0,27,4,2,23,15,1,5
25,Yes,Travel_Rarely,1492,Human Resources,11,4,Life Sciences,1,1600,4,Female,35,3,2,Human Resources,1,Divorced,10329,5971,8,Y,No,21,1,3,80,0,13,1,4,22,4,9,8
40,No,Travel_Frequently,993,Human Resources,21,1,Other,1,1601,4,Male,64,4,1,Manager,1,Married,6757,6922,6,Y,No,24,4,4,80,2,7,0,3,24,13,13,8
39,No,Non-Travel,818,Human Resources,19,3,Other,1,1602,3,Female,70,3,1,Sales Executive,3,Divorced,6734,4489,4,Y,No,10,2,4,80,0,9,1,2,16,10,6,12
18,No,Travel_Rarely,934,Research & Development,21,1,Medical,1,1603,1,Male,42,2,5,Sales Representative,2,Divorced,10034,10344,8,Y,No,18,3,3,80,3,31,2,1,2,19,0,3
34,Yes,Travel_Rarely,867,Human Resources,16,2,Technical Degree,1,1604,1,Female,78,1,5,Human Resources,1,Divorced,15905,19476,0,Y,Yes,23,4,1,80,1,31,1,3,15,3,11,7
23,No,Non-Travel,124,Research & Development,11,2,Life Sciences,1,1605,3,Male,69,4,2,Human Resources,4,Divorced,2303,7496,0,Y,No,24,3,1,80,3,39,2,3,8,5,0,9
20,No,Travel_Rarely,331,Human Resources,21,2,Marketing,1,1606,2,Male,48,2,5,Manufacturing Director,3,Single,16218,24585,4,Y,No,19,1,1,80,3,21,4,3,12,13,2,10
43,No,Travel_Rarely,1426,Human Resources,18,3,Marketing,1,1607,1,Male,51,1,3,Sales Executive,3,Married,18230,7298,6,Y,No,15,1,1,80,3,9,2,3,25,3,10,5
21,Yes,Travel_Rarely,1409,Human Resources,20,1,Life Sciences,1,1608,2,Female,80,4,2,Healthcare Representative,1,Divorced,8514,13985,6,Y,Yes,10,1,3,80,3,33,2,3,7,4,13,12
21,Yes,Travel_Rarely,277,Research & Development,10,2,Marketing,1,1609,4,Male,30,1,3,Sales Executive,1,Divorced,2409,7353,8,Y,Yes,11,1,3,80,0,27,3,2,16,12,5,5
29,No,Travel_Frequently,740,Sales,20,3,Technical Degree,1,1610,2,Female,65,1,2,Healthcare Representative,3,Divorced,17388,15696,7,Y,No,11,4,2,80,3,36,3,2,26,9,4,6
45,Yes,Non-Travel,157,Sales,5,2,Other,1,1611,1,Female,39,3,3,Human Resources,1,Divorced,7938,20037,5,Y,No,18,1,2,80,2,2,0,2,29,4,13,14
55,No,Non-Travel,1086,Research & Development,22,4,Life Sciences,1,1612,3,Female,45,1,3,Sales Executive,2,Divorced,14820,3122,4,Y,No,24,3,2,80,1,6,2,1,2,8,12,0
36,Yes,Travel_Frequently,1416,Human Resources,28,2,Life Sciences,1,1613,1,Male,46,2,5,Research Scientist,1,Divorced,11188,6531,1,Y,No,18,1,3,80,0,27,3,1,15,4,13,14
38,No,Travel_Frequently,682,Human Resources,10,4,Marketing,1,1614,1,Female,41,4,1,Human Resources,3,Married,8725,18938,0,Y,No,15,1,4,80,2,38,4,2,22,10,11,14
42,Yes,Travel_Frequently,554,Research & Development,6,1,Marketing,1,1615,3,Male,83,3,5,Manufacturing Director,1,Single,13483,2564,2,Y,Yes,23,3,3,80,3,30,4,4,5,11,1,3
40,No,Travel_Rarely,204,Human Resources,4,1,Other,1,1616,3,Female,83,3,5,Healthcare Representative,2,Divorced,16076,9191,5,Y,No,18,1,3,80,1,0,3,2,23,8,4,1
30,No,Travel_Rarely,1300,Sales,5,4,Other,1,1617,2,Male,94,1,2,Manager,2,Married,6363,12886,4,Y,No,19,1,3,80,2,27,0,4,4,17,11,10
40,No,Travel_Frequently,1140,Human Resources,15,1,Life Sciences,1,1618,2,Male,40,3,2,Research Scientist,3,Divorced,16129,20415,8,Y,No,14,1,3,80,1,4,1,1,0,7,3,2
34,No,Travel_Rarely,682,Sales,23,2,Marketing,1,1619,1,Male,71,1,2,Research Scientist,2,Single,14808,4946,0,Y,No,14,2,1,80,0,19,0,3,28,0,11,6
55,Yes,Travel_Rarely,461,Research & Development,25,4,Medical,1,1620,3,Male,31,1,4,Laboratory Technician,1,Married,14345,3732,2,Y,Yes,19,4,3,80,0,0,2,3,29,7,13,10
23,No,Travel_Frequently,618,Sales,5,3,Technical Degree,1,1621,3,Male,72,1,4,Sales Executive,1,Divorced,13911,15991,2,Y,No,23,3,3,80,2,38,1,3,29,0,1,11
35,No,Travel_Frequently,840,Human Resources,3,4,Other,1,1622,1,Male,36,2,4,Manager,2,Divorced,8358,8322,0,Y,No,17,4,1,80,0,5,1,1,5,7,4,2
47,No,Non-Travel,671,Human Resources,25,1,Technical Degree,1,1623,3,Male,65,1,2,Research Scientist,3,Single,4874,2203,1,Y,No,23,2,2,80,1,34,5,1,22,11,12,13
39,No,Travel_Rarely,1391,Human Resources,4,4,Medical,1,1624,2,Male,68,3,4,Manufacturing Director,4,Divorced,19535,16034,3,Y,No,16,4,4,80,3,1,2,4,21,9,6,5
21,No,Travel_Rarely,1227,Human Resources,12,1,Life Sciences,1,1625,2,Female,63,1,4,Sales Representative,2,Married,8195,4284,7,Y,No,12,2,3,80,3,38,2,4,1,17,5,1
34,No,Non-Travel,208,Research & Development,25,2,Marketing,1,1626,2,Male,82,2,1,Healthcare Representative,2,Divorced,13148,17130,0,Y,No,16,1,4,80,3,24,0,2,5,10,13,14
27,Yes,Non-Travel,1111,Sales,16,3,Life Sciences,1,1627,2,Female,73,2,2,Human Resources,1,Divorced,14698,23468,5,Y,No,23,3,1,80,0,17,3,1,28,12,3,11
57,No,Non-Travel,667,Research & Development,24,4,Other,1,1628,1,Female,97,1,1,Manager,3,Divorced,1256,7541,1,Y,No,18,2,3,80,2,26,4,1,4,3,14,10
28,No,Travel_Frequently,407,Human Resources,26,2,Marketing,1,1629,3,Male,34,4,3,Human Resources,3,Divorced,6030,9996,7,Y,No,19,1,2,80,1,35,4,3,0,0,2,6
22,No,Travel_Rarely,1448,Research & Development,13,1,Other,1,1630,4,Male,36,4,4,Healthcare Representative,4,Married,3182,13085,9,Y,No,17,3,3,80,3,6,3,4,9,17,0,9
20,No,Travel_Frequently,273,Sales,12,4,Technical Degree,1,1631,4,Female,98,2,4,Sales Representative,3,Divorced,4962,4506,0,Y,No,10,2,1,80,3,26,5,4,19,17,14,5
40,No,Travel_Rarely,1277,Human Resources,29,1,Life Sciences,1,1632,2,Male,91,3,5,Sales Representative,2,Married,16382,12784,3,Y,No,11,2,3,80,0,25,4,4,16,19,9,2
52,No,Non-Travel,1143,Human Resources,11,3,Technical Degree,1,1633,1,Male,62,3,4,Laboratory Technician,1,Married,18490,17800,0,Y,No,19,3,1,80,2,17,3,2,11,4,7,2
29,No,Non-Travel,500,Sales,26,1,Medical,1,1634,2,Male,43,4,4,Laboratory Technician,3,Married,7650,18710,0,Y,No,13,3,2,80,3,5,0,4,25,1,9,7
57,No,Non-Travel,511,Research & Development,16,2,Medical,1,1635,2,Female,55,3,4,Research Scientist,1,Married,16209,11632,2,Y,No,17,1,1,80,1,35,0,2,3,0,2,13
24,No,Non-Travel,548,Research & Development,15,1,Technical Degree,1,1636,2,Female,48,2,5,Manufacturing Director,3,Divorced,5188,6730,0,Y,No,23,4,3,80,0,11,3,3,23,16,8,5
29,Yes,Travel_Rarely,1140,Human Resources,20,4,Life Sciences,1,1637,1,Female,44,4,3,Sales Representative,1,Married,7298,3414,1,Y,No,12,2,2,80,3,16,1,1,20,9,4,1
49,No,Non-Travel,761,Human Resources,12,3,Life Sciences,1,1638,2,Female,51,4,5,Human Resources,4,Single,7485,11110,6,Y,Yes,17,2,1,80,0,25,3,1,26,19,6,5
33,No,Travel_Frequently,855,Sales,18,1,Other,1,1639,4,Female,98,3,5,Laboratory Technician,2,Married,3015,17795,4,Y,Yes,23,1,2,80,2,1,4,2,2,13,4,3
34,No,Non-Travel,1252,Human Resources,16,4,Marketing,1,1640,4,Female,44,3,2,Sales Representative,3,Married,19432,14426,1,Y,No,15,1,3,80,3,13,0,3,10,2,13,10
35,No,Travel_Frequently,1477,Human Resources,2,1,Medical,1,1641,3,Female,49,3,3,Sales Representative,1,Divorced,8592,11164,8,Y,No,18,3,4,80,3,9,2,2,26,19,7,6
21,No,Travel_Rarely,1383,Sales,1,4,Life Sciences,1,1642,1,Male,46,4,1,Sales Representative,4,Single,13634,11374,8,Y,No,22,1,4,80,0,23,3,2,24,17,9,13
36,No,Travel_Rarely,797,Human Resources,7,1,Marketing,1,1643,1,Female,87,1,3,Laboratory Technician,2,Single,1450,7200,4,Y,No,19,2,1,80,1,34,5,4,24,13,1,0
56,No,Non-Travel,118,Research & Development,27,2,Other,1,1644,2,Male,63,4,3,Healthcare Representative,2,Divorced,19789,23452,3,Y,No,22,1,4,80,3,38,4,1,4,6,4,1
56,No,Travel_Rarely,285,Human Resources,8,1,Life Sciences,1,1645,4,Female,99,4,4,Manufacturing Director,4,Married,9896,19767,3,Y,No,20,4,4,80,1,4,1,1,19,10,10,3
44,Yes,Travel_Frequently,532,Sales,18,4,Medical,1,1646,3,Male,31,1,4,Research Scientist,4,Divorced,19290,8802,5,Y,Yes,13,1,2,80,0,7,1,1,14,10,8,1
42,Yes,Travel_Frequently,413,Sales,3,2,Medical,1,1647,4,Female,84,3,2,Human Resources,1,Divorced,5058,16211,2,Y,Yes,11,1,3,80,0,2,5,3,5,18,12,3
55,No,Travel_Frequently,461,Sales,11,3,Other,1,1648,3,Male,71,3,1,Manager,1,Single,1554,7883,3,Y,No,22,4,4,80,2,0,2,3,0,0,10,2
42,No,Non-Travel,862,Human Resources,18,1,Technical Degree,1,1649,3,Male,32,3,3,Manager,2,Single,4793,24136,1,Y,No,23,3,3,80,3,28,4,2,26,0,9,5
42,No,Travel_Frequently,184,Human Resources,15,2,Medical,1,1650,1,Male,76,3,5,Manufacturing Director,1,Divorced,18529,20088,0,Y,No,19,4,2,80,1,37,2,3,25,12,3,11
57,No,Non-Travel,1377,Sales,15,1,Other,1,1651,4,Female,75,4,3,Human Resources,4,Single,16667,22986,1,Y,No,22,2,3,80,3,9,0,4,15,7,9,1
41,No,Travel_Frequently,358,Research & Development,25,4,Marketing,1,1652,3,Male,60,3,4,Laboratory Technician,4,Divorced,13115,21062,2,Y,Yes,17,1,1,80,1,14,2,2,21,10,7,8
25,No,Non-Travel,332,Research & Development,6,3,Other,1,1653,2,Female,75,2,1,Healthcare Representative,1,Single,7540,6322,5,Y,Yes,22,2,4,80,1,28,1,2,4,6,9,2
28,No,Travel_Rarely,1091,Research & Development,5,1,Other,1,1654,3,Male,87,2,4,Human Resources,4,Divorced,5724,6709,1,Y,No,17,4,4,80,3,8,3,1,14,9,8,10
